"url_a","url_b","page_type_a","page_type_b","jaccard_similarity_percent","words_a","words_b"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2652","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4323","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2936","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4323","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--3244","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4323","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--3521","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4323","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--1896","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4323","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2264","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4323","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--1896","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4433","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--1961","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4433","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2264","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4433","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2313","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4433","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2652","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4433","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2936","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4433","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--3244","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4433","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--3521","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4433","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--1961","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4534","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2313","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4534","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2652","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4534","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2936","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4534","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--3244","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4534","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--3521","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4534","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--1896","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4534","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2264","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4534","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--1961","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4584","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2313","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4584","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2652","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4584","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2936","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4584","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--3244","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4584","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--3521","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4584","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--1896","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4584","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--2264","https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4584","job-listing","job-listing","83.79","357","316"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2064","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--3894","job-listing","job-listing","83.78","247","247"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2245","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--3894","job-listing","job-listing","83.78","247","247"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2190","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--3894","job-listing","job-listing","83.78","247","247"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-aocp-recruitment-2026--4362","https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-tool-die-maker-recruitment-2026--4367","job-listing","job-listing","83.77","242","241"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--2846","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--3473","job-listing","job-listing","83.74","347","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--2846","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--3787","job-listing","job-listing","83.74","347","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--2846","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4383","job-listing","job-listing","83.74","347","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--2846","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4671","job-listing","job-listing","83.74","347","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--2846","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4529","job-listing","job-listing","83.74","347","309"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3589","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","83.74","310","276"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3852","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","83.74","310","276"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4143","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","83.74","310","276"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3255","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","83.74","310","276"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3663","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","83.74","310","276"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--3957","https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","job-listing","job-listing","83.74","310","276"
"https://www.searchsarkarinaukri.com/jobs/lit-nagpur-lit-nagpur-2026--2594","https://www.searchsarkarinaukri.com/jobs/lit-nagpur-lit-nagpur-2026--3167","job-listing","job-listing","83.73","239","240"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-civil-services-main-examination-2025-2026--1440","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-geo-scientist-main-examination-2026-2026--1400","job-listing","job-listing","83.69","134","136"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-civil-services-preliminary-examination-2025-2026--1445","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-geo-scientist-preliminary-examination-2026-2026--1402","job-listing","job-listing","83.69","134","136"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-civil-services-preliminary-examination-2026-2026--1434","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-geo-scientist-preliminary-examination-2026-2026--1402","job-listing","job-listing","83.69","134","136"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-geo-scientist-preliminary-examination-2026-2026--1402","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-medical-services-examination-2026-2026--1429","job-listing","job-listing","83.69","136","134"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-geo-scientist-main-examination-2026-2026--1400","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-medical-services-examination-2026-2026--1429","job-listing","job-listing","83.69","136","134"
"https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-civil-services-main-examination-2025-2026--1440","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-indian-forest-service-main-examination-2025-2026--1439","job-listing","job-listing","83.69","134","136"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-lacp-recruitment-2026--4436","https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-mechanic-motor-vehicle-recruitment-2026--4438","job-listing","job-listing","83.66","267","269"
"https://www.searchsarkarinaukri.com/jobs/pune-district-education-association-pune-district-education-association-2026--2247","https://www.searchsarkarinaukri.com/jobs/pune-district-education-association-pune-district-education-association-2026--2716","job-listing","job-listing","83.64","261","261"
